Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.86,-0.48,-0.19,0,-2.24,-0.42
-0.86,-0.48,-0.19,0.28,-2.52,-0.35
-0.86,-0.48,-0.19,-0.21,-2.31,-0.56
-0.86,-0.48,-0.19,-0.21,-2.31,-0.56
-0.86,-0.48,-0.19,0,-2.38,-0.77
-0.86,-0.48,-0.19,-0.07,-2.24,-0.77
-0.86,-0.48,-0.19,-0.07,-2.17,-0.7
-0.85,-0.49,-0.19,-0.07,-2.03,-0.84
-0.85,-0.48,-0.2,-0.14,-2.03,-0.91
-0.86,-0.48,-0.19,0.07,-2.31,-0.63
-0.86,-0.47,-0.19,0,-2.31,-0.7
-0.86,-0.47,-0.19,0.28,-2.45,-0.56
-0.86,-0.48,-0.19,0.21,-2.38,-0.49
-0.86,-0.48,-0.19,0.35,-2.52,-0.63
-0.86,-0.48,-0.19,0.07,-2.59,-0.56
-0.85,-0.48,-0.2,0.14,-2.45,-0.77
-0.85,-0.48,-0.2,-0.07,-2.52,-0.84
-0.85,-0.48,-0.2,-0.28,-2.59,-0.91
-0.85,-0.48,-0.19,0,-2.66,-0.77
-0.86,-0.48,-0.19,-0.35,-2.45,-0.98
-0.86,-0.48,-0.19,-0.07,-2.59,-0.56
-0.85,-0.48,-0.19,-0.21,-2.59,-0.56
-0.86,-0.48,-0.19,17.71,-2.52,-0.28
-0.86,-0.48,-0.19,0.14,-2.38,-0.49
-0.85,-0.48,-0.19,0.42,-2.66,-0.42
-0.86,-0.48,-0.19,0.07,-2.45,-0.56
-0.85,-0.48,-0.19,0.21,-2.52,-0.56
-0.86,-0.48,-0.2,0.28,-2.38,-0.77
-0.85,-0.48,-0.2,0.35,-2.45,-0.84
-0.85,-0.48,-0.2,-0.14,-2.59,-1.05
-0.85,-0.48,-0.2,-0.28,-2.66,-1.05
-0.85,-0.49,-0.19,-0.35,-2.73,-1.05
-0.85,-0.49,-0.18,-0.63,-2.59,-1.19
-0.85,-0.48,-0.18,-0.21,-2.8,-0.77
-0.85,-0.49,-0.19,-0.14,-2.52,-0.84
-0.86,-0.48,-0.19,-0.07,-2.38,-0.63
-0.86,-0.48,-0.19,0.49,-2.45,-0.56
-0.86,-0.48,-0.19,0.49,-2.45,-0.7
-0.86,-0.48,-0.2,0.49,-2.45,-0.77
-0.85,-0.48,-0.2,0.56,-2.45,-0.84
-0.85,-0.48,-0.2,0.49,-2.66,-0.98
-0.85,-0.49,-0.2,0.42,-2.59,-1.05
-0.85,-0.49,-0.19,0.28,-2.38,-1.12
-0.85,-0.49,-0.19,0.35,-2.31,-0.98
-0.85,-0.49,-0.19,0.42,-2.31,-0.98
-0.86,-0.48,-0.19,0.21,-2.17,-0.98
-0.86,-0.48,-0.19,0.7,-2.38,-0.84
-0.86,-0.48,-0.19,0.77,-2.38,-0.56
-0.86,-0.48,-0.19,0.56,-2.31,-0.98
-0.86,-0.48,-0.19,0.77,-2.59,-0.7
-0.85,-0.47,-0.19,0.7,-2.8,-0.77
-0.85,-0.48,-0.2,0.42,-2.87,-0.77
-0.86,-0.48,-0.2,-0.28,-2.94,-0.98
-0.86,-0.48,-0.19,0.14,-3.01,-0.84
-0.85,-0.48,-0.19,0.21,-2.8,-1.19
-0.85,-0.49,-0.19,0,-2.8,-0.77
-0.85,-0.49,-0.19,-0.21,-2.59,-0.91
-0.85,-0.49,-0.19,-0.07,-2.94,-0.77
-0.86,-0.49,-0.19,0.14,-2.87,-0.84
-0.85,-0.49,-0.19,0.28,-2.8,-0.98
-0.86,-0.48,-0.19,0.21,-2.87,-0.7
-0.85,-0.48,-0.19,0.14,-2.73,-0.7
-0.85,-0.48,-0.19,0.42,-2.8,-0.28
-0.86,-0.49,-0.2,0.14,-2.66,-0.49
-0.85,-0.48,-0.19,0,-2.94,-0.7
-0.86,-0.48,-0.19,-0.35,-3.22,-0.77
-0.86,-0.48,-0.19,-0.14,-2.94,-0.49
-0.85,-0.48,-0.19,0.28,-3.29,-0.77
-0.85,-0.48,-0.19,0.07,-3.08,-0.77
-0.85,-0.49,-0.19,-0.28,-2.94,-0.98
-0.85,-0.48,-0.19,0.28,-3.15,-0.77
-0.85,-0.48,-0.19,0,-2.87,-0.84
-0.86,-0.48,-0.19,0.21,-2.94,-0.7
-0.86,-0.48,-0.19,0.21,-3.01,-0.63
-0.86,-0.48,-0.19,0.21,-3.22,-0.84
-0.86,-0.48,-0.19,-0.21,-3.15,-0.84
-0.86,-0.48,-0.19,-0.07,-3.29,-0.84
-0.85,-0.48,-0.19,-0.07,-3.43,-0.98
-0.85,-0.48,-0.19,-0.14,-3.29,-0.98
-0.85,-0.48,-0.19,-0.21,-3.43,-0.84
-0.85,-0.48,-0.19,-0.28,-3.36,-0.98
-0.85,-0.48,-0.19,-0.7,-2.87,-1.19
-0.86,-0.49,-0.19,-0.21,-3.22,-0.98
-0.86,-0.48,-0.19,0.28,-3.22,-0.77
-0.86,-0.48,-0.19,0.49,-3.15,-0.77
-0.86,-0.48,-0.19,0.49,-3.15,-0.84
-0.85,-0.48,-0.19,0.07,-3.29,-0.63
-0.85,-0.48,-0.19,0.07,-3.36,-0.63
-0.85,-0.48,-0.19,-0.14,-3.08,-0.98
-0.85,-0.48,-0.19,-0.07,-3.01,-0.77
-0.86,-0.49,-0.2,0.21,-2.73,-0.84
-0.85,-0.48,-0.19,0.49,-2.87,-0.98
-0.86,-0.48,-0.19,0.42,-3.08,-1.05
-0.85,-0.48,-0.19,0.07,-3.01,-1.12
-0.86,-0.48,-0.19,0.07,-3.01,-0.98
-0.86,-0.48,-0.18,0.21,-3.43,-0.77
-0.86,-0.48,-0.19,0.42,-3.71,-0.56
-0.86,-0.48,-0.19,0.07,-3.43,-0.7
-0.86,-0.48,-0.19,-0.14,-3.36,-0.84
-0.86,-0.48,-0.18,-0.07,-3.22,-0.98
-0.86,-0.49,-0.18,0.21,-3.22,-1.05
-0.85,-0.49,-0.17,0.07,-2.94,-0.91
-0.85,-0.48,-0.18,0,-2.87,-0.7
-0.85,-0.48,-0.18,0.07,-2.8,-0.84
-0.85,-0.49,-0.19,0.35,-2.8,-1.05
-0.86,-0.48,-0.19,-0.21,-2.66,-1.05
-0.86,-0.48,-0.18,-0.14,-2.8,-0.7
-0.86,-0.48,-0.19,0.49,-2.94,-0.56
-0.86,-0.48,-0.18,0.35,-2.52,-0.56
-0.86,-0.48,-0.18,0.49,-2.8,-0.28
-0.86,-0.48,-0.18,0.77,-2.52,-0.56
-0.86,-0.48,-0.18,1.05,-2.59,-0.49
-0.86,-0.49,-0.18,0.91,-2.38,-0.49
-0.85,-0.49,-0.18,0.84,-2.31,-0.63
-0.85,-0.49,-0.18,0.42,-2.45,-0.49
-0.85,-0.48,-0.18,0.49,-2.24,-0.63
-0.86,-0.48,-0.18,0.28,-2.45,-0.35
-0.86,-0.48,-0.18,0.42,-2.38,-0.35
-0.85,-0.49,-0.19,0.56,-2.24,-0.42
-0.85,-0.49,-0.18,0.7,-2.31,-0.42
-0.85,-0.48,-0.18,1.12,-2.24,0.14
-0.85,-0.49,-0.18,1.33,-1.82,-0.21
-0.86,-0.48,-0.18,1.33,-1.89,0.21
-0.86,-0.49,-0.18,1.47,-1.75,0.14
-0.86,-0.48,-0.18,1.05,-1.75,0.07
-0.86,-0.48,-0.18,0.91,-1.75,0
-0.86,-0.48,-0.18,0.91,-2.03,-0.07
-0.86,-0.48,-0.18,0.56,-2.03,-0.21
-0.86,-0.48,-0.18,0.63,-2.17,-0.07
-0.86,-0.48,-0.18,0.7,-2.1,0
-0.85,-0.48,-0.18,0.84,-2.24,0
-0.85,-0.48,-0.19,0.28,-1.89,-0.21
-0.85,-0.49,-0.18,0.63,-1.96,0.14
-0.86,-0.49,-0.18,0.77,-1.89,0.07
-0.86,-0.49,-0.18,0.77,-1.82,0.21
-0.86,-0.48,-0.18,1.05,-1.61,-0.07
-0.86,-0.48,-0.18,0.98,-1.75,0.07
-0.85,-0.48,-0.18,1.12,-1.68,0.07
-0.85,-0.48,-0.19,0.56,-1.89,0.14
-0.86,-0.49,-0.18,0.49,-1.82,-17.92
-0.86,-0.48,-0.18,0.98,-1.89,0
-0.86,-0.47,-0.18,1.05,-1.89,0.07
-0.86,-0.48,-0.18,0.7,-1.89,0.28
-0.86,-0.48,-0.19,0.28,-1.89,0.28
-0.85,-0.48,-0.19,0.28,-1.82,0.21
-0.86,-0.48,-0.19,0.14,-2.1,0.07
-0.85,-0.48,-0.19,0.07,-1.96,-0.07
-0.86,-0.48,-0.19,0.14,-2.03,-0.14
-0.86,-0.48,-0.19,0.21,-1.96,-0.14
-0.86,-0.48,-0.19,0.14,-2.1,-0.07
-0.86,-0.48,-0.18,0.28,-2.17,-0.14
-0.86,-0.48,-0.18,0.14,-1.89,-0.14
-0.86,-0.48,-0.18,0.21,-2.1,0
-0.86,-0.48,-0.18,0.14,-2.03,0.07
-0.86,-0.48,-0.19,0.21,-1.96,0
-0.86,-0.48,-0.19,0.07,-1.89,-0.21
-0.86,-0.48,-0.19,17.85,-2.03,-0.21
-0.86,-0.48,-0.19,0.42,-2.1,-0.28
-0.86,-0.47,-0.19,-0.14,-2.1,-0.49
-0.86,-0.47,-0.19,-0.35,-2.24,-0.49
-0.86,-0.48,-0.18,-0.28,-2.38,-0.28
-0.86,-0.48,-0.18,-0.42,-2.45,-0.28
-0.86,-0.47,-0.18,-0.42,-2.31,-0.21
-0.85,-0.47,-0.18,-1.05,-2.1,-0.07
-0.87,-0.48,-0.19,0,-2.17,0.28
-0.87,-0.49,-0.19,0.56,-2.31,-0.21
-0.86,-0.48,-0.18,-0.49,-2.45,-0.63
-0.86,-0.47,-0.18,-0.49,-2.38,0
-0.86,-0.48,-0.19,0.21,-2.31,-0.35
-0.85,-0.48,-0.19,0.07,-2.38,-0.56
-0.86,-0.48,-0.19,-0.07,-2.45,-0.14
-0.86,-0.47,-0.19,-0.28,-2.38,-0.21
-0.86,-0.47,-0.19,-0.28,-2.52,-0.28
-0.87,-0.47,-0.19,0.07,-2.52,0.14
-0.86,-0.47,-0.19,-0.14,-2.73,0.14
-0.86,-0.47,-0.19,-0.21,-2.8,0
-0.86,-0.47,-0.18,-0.21,-2.73,0.14
-0.86,-0.47,-0.18,0.35,-2.31,0.14
-0.86,-0.47,-0.18,0.91,-2.31,0.14
-0.86,-0.47,-0.19,0.63,-2.17,0.07
-0.86,-0.47,-0.19,0.21,-2.24,-0.28
-0.86,-0.47,-0.19,0.07,-2.24,-0.42
-0.86,-0.47,-0.19,-0.56,-2.45,-0.35
-0.86,-0.47,-0.19,-0.84,-2.31,-0.56
-0.86,-0.47,-0.19,-0.14,-2.66,-0.49
-0.86,-0.47,-0.19,-0.42,-2.59,-0.63
-0.86,-0.47,-0.19,-0.21,-2.73,-0.56
-0.86,-0.47,-0.19,-0.7,-2.8,-0.49
-0.86,-0.47,-0.19,-0.63,-3.01,-0.35
-0.86,-0.48,-0.19,-0.49,-2.94,-0.35
-0.86,-0.48,-0.19,-0.63,-2.94,-0.35
-0.86,-0.48,-0.19,-0.63,-2.94,-0.49
-0.86,-0.48,-0.19,-0.84,-2.94,-0.7
-0.85,-0.48,-0.19,-0.42,-2.94,-0.84
-0.85,-0.48,-0.19,-0.49,-2.8,-0.56
-0.86,-0.48,-0.19,-0.35,-2.73,-0.63
-0.86,-0.47,-0.19,0.14,-2.59,-0.49
-0.86,-0.47,-0.19,0.42,-2.31,-0.35
-0.86,-0.47,-0.19,0.91,-2.52,-0.14
-0.86,-0.47,-0.19,0.77,-2.59,-0.14
-0.86,-0.47,-0.19,0.49,-2.52,-0.21
-0.87,-0.47,-0.19,0.49,-2.45,-0.21
-0.86,-0.47,-0.18,0.84,-2.59,-0.21
-0.86,-0.48,-0.18,0.56,-2.66,-0.21
-0.86,-0.47,-0.18,0.21,-2.31,-0.56
-0.87,-0.47,-0.18,0.14,-2.38,-0.77
-0.86,-0.47,-0.19,0.49,-2.52,-0.7
-0.86,-0.47,-0.19,0.35,-2.59,-0.77
-0.86,-0.47,-0.19,0.14,-2.45,-0.77
-0.86,-0.47,-0.19,0.21,-2.59,-0.63
-0.87,-0.46,-0.19,0.35,-2.73,-0.84
-0.87,-0.47,-0.18,0.07,-2.59,-0.84
-0.87,-0.47,-0.18,0.35,-2.87,-0.63
-0.86,-0.47,-0.18,0.35,-2.87,-0.42
-0.86,-0.48,-0.18,0.14,-2.73,-0.7
-0.86,-0.48,-0.18,0.56,-2.66,-0.49
-0.86,-0.48,-0.18,0.49,-2.45,-0.49
-0.86,-0.48,-0.19,0.56,-2.38,-0.63
-0.86,-0.47,-0.19,0.7,-2.24,-0.7
-0.86,-0.47,-0.19,0.91,-2.17,-0.7
-0.86,-0.47,-0.19,0.7,-2.24,-0.84
-0.86,-0.47,-0.19,0.91,-2.24,-0.77
-0.86,-0.47,-0.19,1.19,-2.24,-1.12
-0.86,-0.47,-0.18,0.91,-2.17,-1.05
-0.86,-0.48,-0.18,0.84,-2.31,-1.19
-0.86,-0.47,-0.17,0.84,-2.38,-0.77
-0.86,-0.47,-0.18,0.91,-2.24,-0.84
-0.86,-0.47,-0.18,0.7,-2.24,-0.77
-0.87,-0.47,-0.18,0.98,-2.1,-0.7
-0.86,-0.48,-0.19,1.12,-2.31,-0.77
-0.86,-0.47,-0.19,0.84,-2.17,-0.77
-0.87,-0.47,-0.19,1.12,-2.31,-0.98
-0.86,-0.47,-0.18,0.98,-2.24,-1.05
-0.86,-0.48,-0.19,0.49,-1.96,-1.33
-0.86,-0.47,-0.19,0.21,-2.1,-1.05
-0.86,-0.47,-0.18,0.56,-2.03,-1.19
-0.86,-0.47,-0.18,0.7,-1.96,-1.12
-0.86,-0.47,-0.18,0.56,-2.38,-0.91
-0.87,-0.47,-0.18,0.35,-2.45,-0.84
-0.87,-0.47,-0.18,0.35,-2.45,-0.84
-0.86,-0.47,-0.17,0.28,-2.31,-0.56
-0.87,-0.47,-0.18,0.21,-2.66,-0.49
-0.86,-0.48,-0.18,0.28,-2.52,-0.56
-0.86,-0.48,-0.19,-0.21,-2.45,-0.77
-0.86,-0.47,-0.19,-0.07,-2.31,-0.84
-0.85,-0.47,-0.19,0.07,-2.45,-0.91
-0.86,-0.47,-0.2,-0.14,-2.52,-1.05
-0.86,-0.47,-0.2,-0.35,-2.45,-1.47
-0.86,-0.47,-0.19,-0.21,-2.66,-1.33
-0.87,-0.47,-0.18,0,-2.8,-1.47
-0.86,-0.48,-0.18,-0.07,-3.01,-1.05
-0.87,-0.48,-0.18,-0.63,-2.66,-1.12
-0.86,-0.48,-0.17,-0.21,-2.73,-0.98
-0.86,-0.48,-0.18,-0.07,-2.8,-0.84
-0.86,-0.48,-0.19,-0.21,-2.52,-0.77
-0.86,-0.48,-0.19,0,-2.52,-1.05
-0.86,-0.48,-0.19,0.28,-2.59,-1.05
-0.85,-0.48,-0.19,0.28,-2.59,-0.98
-0.86,-0.48,-0.19,0.07,-2.59,-1.12
-0.86,-0.48,-0.19,-0.28,-2.38,-1.19
-0.86,-0.48,-0.18,-0.21,-2.31,-1.19
-0.86,-0.48,-0.18,-0.21,-2.52,-1.12
-0.86,-0.47,-0.18,-0.49,-2.73,-0.98
-0.86,-0.47,-0.18,-0.7,-2.52,-1.12
-0.86,-0.47,-0.18,-0.42,-2.66,-1.12
-0.86,-0.47,-0.18,-0.21,-2.87,-0.98
-0.86,-0.47,-0.19,-0.49,-2.94,-1.12
-0.86,-0.48,-0.19,-0.7,-2.8,-1.12
-0.86,-0.48,-0.18,-0.7,-2.8,-0.84
-0.86,-0.48,-0.18,-0.49,-2.66,-0.84
-0.86,-0.48,-0.19,-0.56,-2.45,-1.05
-0.86,-0.48,-0.19,-0.35,-2.31,-0.91
-0.86,-0.48,-0.19,-0.07,-2.38,-0.84
-0.86,-0.48,-0.18,0.21,-2.31,-0.84
-0.86,-0.48,-0.19,0.42,-2.31,-0.77
-0.86,-0.48,-0.18,0.28,-2.31,-0.77
-0.86,-0.48,-0.19,0.21,-2.45,-0.42
-0.86,-0.48,-0.19,0.56,-2.59,-0.49
-0.86,-0.47,-0.18,0.42,-2.52,-0.42
-0.86,-0.47,-0.18,0.07,-2.31,-0.56
-0.86,-0.47,-0.18,0.14,-2.38,-0.7
-0.86,-0.47,-0.18,0.14,-2.17,-0.7
-0.86,-0.47,-0.18,0.21,-2.38,-0.42
-0.86,-0.47,-0.19,0.35,-2.24,-0.7
-0.86,-0.47,-0.19,0.28,-2.1,-0.77
-0.86,-0.48,-0.18,0.56,-2.1,-0.56
-0.86,-0.48,-0.19,0.42,-2.31,-0.63
-0.86,-0.48,-0.19,0,-2.38,-0.84
-0.86,-0.47,-0.19,-0.07,-2.24,-0.7
-0.87,-0.47,-0.18,0.07,-2.38,-0.7
-0.86,-0.47,-0.18,0.21,-2.52,-0.63
-0.86,-0.47,-0.18,0.21,-2.38,-0.63
-0.86,-0.48,-0.18,0,-2.24,-0.7
-0.86,-0.47,-0.18,0.07,-2.24,-0.84
-0.86,-0.48,-0.19,0,-2.31,-0.98
-0.86,-0.48,-0.19,-0.14,-2.17,-0.91
-0.86,-0.48,-0.18,0.07,-2.03,-0.77
-0.85,-0.48,-0.19,0.49,-2.17,-0.84
-0.85,-0.48,-0.19,0.42,-2.1,-0.77
-0.86,-0.48,-0.19,0.21,-1.96,-0.84
-0.86,-0.47,-0.19,0.77,-2.1,-0.63
-0.87,-0.47,-0.19,0.42,-2.17,-1.19
-0.87,-0.47,-0.18,0.42,-2.24,-0.77
-0.86,-0.47,-0.18,0.63,-2.17,-0.63
-0.86,-0.48,-0.18,0.84,-2.03,-0.49
-0.86,-0.47,-0.18,0.42,-2.03,-0.63
-0.86,-0.47,-0.19,0.98,-2.17,-0.56
-0.86,-0.47,-0.19,0.56,-2.17,-0.7
-0.85,-0.47,-0.2,0.14,-2.24,-0.63
-0.86,-0.47,-0.19,0.14,-2.1,-0.77
-0.86,-0.47,-0.19,0.14,-2.45,-0.84
-0.86,-0.47,-0.19,0.21,-2.24,-0.91
-0.86,-0.47,-0.19,0.49,-2.38,-0.91
-0.86,-0.47,-0.19,0.56,-2.31,-0.7
-0.86,-0.47,-0.18,0.49,-2.38,-0.63
-0.87,-0.47,-0.18,0.49,-2.31,-0.56
-0.87,-0.48,-0.18,0.63,-2.17,-0.42
-0.86,-0.48,-0.18,0.28,-2.38,-0.35
-0.86,-0.47,-0.19,0.7,-2.52,-0.28
-0.85,-0.48,-0.2,-0.14,-2.17,-0.84
-0.85,-0.47,-0.19,-0.07,-2.38,-0.77
-0.85,-0.48,-0.19,0.14,-2.45,-0.84
-0.85,-0.48,-0.19,0.07,-2.24,-1.19
-0.86,-0.47,-0.19,0.21,-2.17,-0.91
-0.86,-0.47,-0.18,0.07,-2.17,-0.98
-0.87,-0.47,-0.18,0.56,-2.38,-0.7
-0.86,-0.47,-0.18,0.56,-2.31,-0.7
-0.86,-0.47,-0.18,0.42,-2.31,-0.63
-0.86,-0.48,-0.19,0.28,-2.38,-0.84
-0.86,-0.47,-0.19,0.07,-2.31,-0.7
-0.86,-0.47,-0.19,0.49,-2.31,-0.77
-0.86,-0.47,-0.19,0.35,-2.52,-0.84
-0.86,-0.47,-0.19,0,-2.59,-0.84
-0.86,-0.47,-0.19,-0.35,-2.52,-0.91
-0.86,-0.48,-0.18,-0.42,-2.45,-0.91
-0.86,-0.47,-0.18,-0.21,-2.66,-0.91
-0.86,-0.47,-0.18,-0.14,-2.45,-1.12
-0.86,-0.48,-0.18,-0.07,-2.66,-0.91
-0.86,-0.47,-0.19,0,-2.52,-0.84
-0.86,-0.47,-0.18,0,-2.73,-0.7
-0.86,-0.47,-0.18,-0.21,-2.73,-0.63
-0.86,-0.47,-0.18,-0.35,-2.59,-0.56
-0.87,-0.47,-0.18,-0.35,-2.66,-0.42
-0.86,-0.47,-0.18,0.07,-2.38,-0.98
-0.86,-0.48,-0.19,-0.21,-2.38,-0.91
-0.85,-0.48,-0.19,-0.14,-2.24,-0.98
-0.85,-0.48,-0.19,0,-2.45,-1.05
-0.86,-0.48,-0.19,-0.07,-2.38,-0.84
-0.85,-0.48,-0.19,0.14,-2.59,-0.77
-0.86,-0.47,-0.19,0.21,-2.45,-0.7
-0.87,-0.47,-0.18,0.14,-2.52,-0.56
-0.87,-0.47,-0.18,0.28,-2.59,-0.28
-0.87,-0.47,-0.18,0.42,-2.52,-0.28
-0.87,-0.47,-0.18,0.42,-2.31,-0.42
-0.86,-0.48,-0.18,0.56,-2.31,-0.42
-0.86,-0.48,-0.19,0.21,-2.24,-0.49
-0.86,-0.47,-0.19,0.35,-2.24,-0.49
-0.85,-0.47,-0.19,0.42,-2.24,-0.63
-0.86,-0.47,-0.18,-0.14,-2.1,-0.84
-0.86,-0.47,-0.19,-0.07,-2.17,-0.84
-0.86,-0.48,-0.18,-0.07,-2.31,-0.77
-0.86,-0.47,-0.18,-0.21,-2.17,-0.91
-0.86,-0.47,-0.18,0.07,-2.17,-0.84
-0.87,-0.47,-0.18,0.28,-2.24,-0.77
-0.87,-0.47,-0.18,0.14,-2.31,-0.49
-0.86,-0.47,-0.19,0.35,-2.31,-0.28
-0.87,-0.47,-0.18,0.28,-2.24,-0.21
-0.87,-0.47,-0.18,0.77,-2.24,0
-0.86,-0.47,-0.19,0.7,-2.17,-0.07
-0.86,-0.47,-0.19,0.56,-1.96,-0.56
-0.86,-0.47,-0.19,0.56,-2.03,-0.49
-0.86,-0.47,-0.18,0.07,-1.89,-0.84
-0.86,-0.47,-0.18,0.14,-2.24,-0.84
-0.86,-0.48,-0.18,0.21,-2.52,-0.77
-0.86,-0.48,-0.19,-0.21,-2.31,-0.91
-0.86,-0.48,-0.19,-0.07,-2.38,-0.84
-0.86,-0.47,-0.19,-0.14,-2.52,-0.77
-0.86,-0.47,-0.18,0.07,-2.45,-0.7
-0.86,-0.47,-0.18,0.07,-2.17,-0.77
-0.86,-0.47,-0.18,0.49,-2.17,-0.49
-0.86,-0.47,-0.19,0.7,-2.31,-0.49
-0.86,-0.47,-0.19,0.63,-2.24,-0.35
-0.86,-0.47,-0.18,0.56,-1.96,-0.35
-0.86,-0.47,-0.19,0.7,-2.1,-0.56
-0.86,-0.47,-0.19,0.56,-2.17,-0.63
-0.86,-0.47,-0.19,0.56,-2.24,-0.56
-0.86,-0.47,-0.19,0.42,-2.31,-0.56
-0.86,-0.47,-0.19,0.14,-2.31,-0.7
-0.86,-0.47,-0.18,0.42,-2.45,-0.7
-0.87,-0.47,-0.18,0.21,-2.45,-0.77
-0.86,-0.47,-0.18,0.14,-2.73,-0.63
-0.86,-0.47,-0.18,-0.07,-2.73,-0.77
-0.86,-0.47,-0.18,-0.21,-2.24,-0.98
-0.86,-0.47,-0.18,0.14,-2.31,-0.84
-0.86,-0.48,-0.19,0.28,-2.38,-0.7
-0.86,-0.48,-0.19,-0.14,-2.31,-0.98
-0.86,-0.47,-0.19,-0.07,-2.17,-1.05
-0.86,-0.47,-0.19,0.56,-2.45,-0.91
-0.86,-0.47,-0.19,0.28,-2.66,-0.84
-0.86,-0.47,-0.19,0,-2.52,-0.91
-0.86,-0.47,-0.18,-0.07,-2.59,-0.7
-0.86,-0.47,-0.18,0,-2.59,-0.77
-0.86,-0.47,-0.18,0.14,-2.59,-0.84
-0.86,-0.47,-0.18,0.35,-2.38,-0.7
-0.86,-0.47,-0.18,0.21,-2.52,-0.42
-0.86,-0.47,-0.19,0.21,-2.38,-0.7
-0.86,-0.48,-0.18,0.21,-2.31,-0.77
-0.86,-0.47,-0.18,0.14,-2.38,-0.63
-0.86,-0.47,-0.19,0.21,-2.45,-0.7
-0.86,-0.47,-0.19,0.28,-2.45,-0.77
-0.86,-0.48,-0.19,0.07,-2.66,-0.84
-0.86,-0.48,-0.18,-0.42,-2.59,-1.05
-0.86,-0.48,-0.18,-0.28,-2.45,-0.91
-0.87,-0.47,-0.18,0.07,-2.59,-0.77
-0.86,-0.47,-0.18,0.21,-2.66,-0.77
-0.86,-0.47,-0.19,0.07,-2.38,-0.56
-0.86,-0.47,-0.18,0.21,-2.31,-0.35
-0.86,-0.47,-0.18,0.35,-2.59,-0.14
-0.86,-0.47,-0.18,0,-2.24,-0.28
-0.86,-0.47,-0.18,0.35,-2.45,-0.21
-0.86,-0.47,-0.19,0.49,-2.52,0
-0.86,-0.48,-0.19,0.14,-2.52,-0.28
-0.86,-0.48,-0.19,-0.07,-2.38,-0.28
-0.86,-0.48,-0.18,0.14,-2.52,-0.35
-0.86,-0.47,-0.19,0.42,-2.38,-0.49
-0.86,-0.47,-0.19,0.49,-2.38,-0.49
-0.86,-0.47,-0.19,0.42,-2.38,-0.42
-0.86,-0.47,-0.19,0.28,-2.24,-0.42
-0.87,-0.47,-0.18,0.49,-2.45,-0.14
-0.87,-0.47,-0.18,0.77,-2.24,0
-0.86,-0.47,-0.18,0.91,-2.17,0.21
-0.86,-0.47,-0.18,0.98,-2.31,0.49
-0.87,-0.47,-0.19,0.63,-2.31,0.28
-0.86,-0.47,-0.18,0.91,-2.24,0.35
-0.86,-0.47,-0.18,0.84,-2.17,0.21
-0.86,-0.47,-0.19,0.91,-2.24,0.14
-0.86,-0.47,-0.19,1.19,-2.24,-0.14
-0.86,-0.47,-0.19,0.98,-2.31,-0.21
-0.86,-0.47,-0.19,0.49,-2.24,-0.14
-0.87,-0.47,-0.18,0.14,-2.17,-0.14
-0.87,-0.47,-0.18,-0.14,-2.24,-0.14
-0.87,-0.47,-0.18,0.14,-2.38,0.35
-0.87,-0.46,-0.18,0.21,-2.24,0.28
-0.87,-0.47,-0.18,0.28,-2.24,0.21
-0.86,-0.47,-0.19,0.35,-2.1,-0.21
-0.86,-0.47,-0.19,0.35,-2.17,-0.14
-0.86,-0.47,-0.19,0.21,-2.24,-0.28
-0.86,-0.47,-0.19,0.21,-2.38,0.07
-0.86,-0.47,-0.19,0.28,-1.82,0.21
-0.87,-0.48,-0.18,0.49,-1.82,-0.14
-0.87,-0.47,-0.18,0.49,-1.75,-0.07
-0.87,-0.46,-0.18,0.7,-1.89,0.14
-0.87,-0.47,-0.18,1.12,-2.38,0.14
-0.86,-0.48,-0.18,0.14,-2.59,-0.07
-0.86,-0.47,-0.18,0.21,-2.24,0.14
-0.87,-0.46,-0.18,0.35,-2.24,0.42
-0.87,-0.47,-0.18,0.21,-2.59,0.14
-0.87,-0.47,-0.19,0.28,-2.45,-0.28
-0.86,-0.47,-0.19,0.28,-2.38,-0.21
-0.86,-0.47,-0.2,0.21,-2.45,-0.21
-0.86,-0.47,-0.2,0.07,-2.17,-0.63
-0.86,-0.47,-0.19,0.49,-2.17,-0.91
-0.86,-0.47,-0.19,0.7,-2.24,-0.56
-0.86,-0.47,-0.18,0.49,-2.24,-0.49
-0.87,-0.47,-0.18,0.63,-1.96,-0.49
-0.87,-0.46,-0.18,0.56,-2.1,-0.35
-0.87,-0.46,-0.18,0.91,-2.45,0
-0.87,-0.46,-0.18,0.42,-2.59,0.07
-0.87,-0.46,-0.18,0.35,-2.52,0.28
-0.87,-0.46,-0.19,0.56,-2.8,0
-0.87,-0.47,-0.19,0.35,-2.66,-0.28
-0.86,-0.47,-0.19,-0.07,-2.8,-0.42
-0.86,-0.47,-0.19,-0.21,-2.52,-0.56
-0.85,-0.48,-0.18,0,-2.52,-0.63
-0.86,-0.47,-0.19,0.35,-2.52,-0.56
-0.86,-0.47,-0.19,0.42,-2.59,-0.7
-0.86,-0.47,-0.19,0.21,-2.66,-0.7
-0.87,-0.47,-0.19,0.28,-2.52,-0.91
-0.87,-0.47,-0.18,0.14,-2.45,-0.63
-0.87,-0.47,-0.18,0.56,-2.73,-0.56
-0.87,-0.46,-0.18,0.42,-2.59,-0.56
