Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.29,-0.88,-0.13,-60.9,-17.36,24.85
-0.25,-0.84,-0.21,-52.85,-13.79,15.4
-0.3,-0.79,-0.19,-39.97,-4.69,16.1
-0.39,-0.84,-0.09,-20.51,-2.31,11.06
-0.56,-0.73,0.05,-1.68,8.68,5.11
-0.74,-0.51,0.09,15.19,22.61,1.68
-0.92,-0.2,-0.02,24.92,31.43,10.36
-1.07,0.2,0.06,26.25,36.96,27.65
-1.32,0.59,0.36,13.65,39.62,37.94
-1.6,0.76,0.33,-3.08,13.51,20.79
-1.59,0.98,0.55,-4.62,-7.21,12.81
-1.77,1.52,0.83,15.82,-0.49,21.56
-2.01,2.19,0.71,59.29,8.19,31.08
-1.93,2.31,0.51,57.89,9.73,24.99
-1.65,1.61,0.18,32.48,5.95,29.47
-1.4,0.9,-0.04,1.89,-2.17,28.14
-1.13,0.25,-0.07,-22.89,-6.58,27.37
-0.87,-0.05,-0.11,-39.9,-3.64,19.11
-0.63,-0.41,-0.21,-49.07,1.47,-0.28
-0.46,-0.74,-0.18,-48.72,6.86,-29.19
-0.64,-0.98,0.22,-59.71,9.52,-61.46
-1.18,-0.77,0.4,-48.09,8.61,-55.65
-1.52,-0.14,0.36,-26.95,12.81,-28.42
-1.44,0.14,0.06,7.63,25.9,-35.91
-1.14,0.09,0.02,39.9,60.9,-62.51
-1.04,0.09,0.05,56.84,98,-99.4
-0.95,-0.09,0.03,66.57,134.05,-115.85
-0.9,-0.53,-0.25,119.35,141.47,-84.77
-1.02,-0.97,-0.56,160.44,120.19,-17.43
-0.55,-1.28,-0.62,151.27,64.82,-19.81
-0.17,-1.65,-0.41,124.39,55.86,-62.3
-0.18,-1.66,-0.45,89.74,78.19,-74.48
-0.57,-1.12,-0.61,73.85,88.76,-64.33
-0.79,-0.76,-0.69,77,75.6,-59.78
-0.96,-0.38,-0.51,66.92,60.97,-58.38
-1.09,-0.27,-0.4,45.57,54.18,-49.91
-1.16,-0.2,-0.43,39.76,50.19,-46.55
-1.19,-0.16,-0.49,34.65,40.18,-47.53
-1.12,-0.11,-0.57,25.55,37.03,-53.41
-1.09,-0.01,-0.67,12.11,27.3,-63.28
-1.07,-0.01,-0.72,12.74,15.12,-73.01
-0.98,-0.03,-0.6,23.17,10.01,-82.95
-0.89,-0.07,-0.45,33.11,9.31,-91.49
-0.92,-0.11,-0.36,34.09,8.33,-97.3
-1.03,-0.19,-0.37,38.08,-0.98,-99.75
-1.05,-0.25,-0.42,41.09,-15.61,-100.03
-0.87,-0.26,-0.36,25.13,-24.99,-96.39
-0.73,-0.28,-0.25,1.89,-18.76,-91.84
-0.75,-0.48,-0.32,4.13,-12.18,-84.7
-0.86,-0.4,-0.23,4.48,-10.57,-83.3
-0.92,-0.31,-0.17,1.12,-9.66,-83.65
-0.89,-0.23,-0.14,2.59,-10.92,-83.86
-0.88,-0.15,-0.14,5.95,-7.35,-82.25
-0.83,-0.23,-0.04,13.86,6.44,-76.3
-0.91,-0.12,0.02,22.68,16.31,-74.13
-0.93,-0.09,0.01,31.5,21.49,-69.93
-0.98,-0.02,0,39.83,20.79,-65.73
-0.97,-0.01,-0.06,40.32,23.17,-62.65
-0.97,-0.05,-0.15,35.91,25.27,-61.32
-0.95,-0.14,-0.23,31.29,26.04,-61.39
-0.93,-0.21,-0.24,27.58,25.62,-62.09
-0.91,-0.24,-0.21,23.94,23.73,-63.35
-0.9,-0.28,-0.21,22.68,22.61,-66.01
-0.91,-0.29,-0.25,23.17,22.89,-68.88
-0.95,-0.27,-0.31,22.75,21.28,-70.84
-0.99,-0.22,-0.36,20.79,18.34,-71.26
-1.02,-0.15,-0.38,16.17,14,-70.77
-1.04,-0.07,-0.36,11.41,9.38,-69.58
-1.07,-0.01,-0.32,6.65,6.16,-68.46
-1.1,0,-0.3,2.17,4.27,-66.01
-1.14,-0.05,-0.31,-2.52,-17.15,-63.14
-1.17,-0.11,-0.29,-10.92,-5.32,-57.33
-1.22,-0.12,-0.22,-23.45,-9.45,-49.49
-1.26,-0.13,-0.15,-25.41,-14.56,-41.65
-1.26,-0.13,-0.08,-18.55,-21.98,-35.84
-1.23,-0.15,-0.04,-7.49,-29.12,-29.47
-1.26,-0.19,-0.01,4.62,-31.64,-18.48
-1.32,-0.15,0.05,18.62,-33.81,-9.03
-1.44,-0.05,0.14,31.43,-31.78,0.63
-1.53,0.11,0.16,52.22,-29.82,12.74
-1.6,0.3,0.09,68.39,-36.82,25.41
-1.61,0.45,0.04,73.29,-49.63,40.18
-1.62,0.68,0.1,67.41,-66.43,56.28
-1.62,0.78,0.17,54.6,-78.19,72.87
-1.53,0.73,0.03,43.12,-81.2,85.61
-1.42,0.57,-0.22,21.14,-81.2,96.04
-1.22,0.31,-0.39,-13.79,-82.67,105.49
-0.99,0.05,-0.26,-39.2,-80.78,111.02
-0.89,-0.32,-0.33,-52.85,-61.95,116.41
-0.89,-0.7,-0.35,-51.59,-41.86,121.73
-0.88,-0.96,-0.44,-46.27,-24.85,131.32
-1.05,-1.04,-0.57,-32.55,-11.55,141.68
-1.22,-1.09,-0.6,-22.96,-14.98,146.02
-1.47,-1.1,-0.63,-24.71,-33.18,143.5
-1.48,-1.19,-0.57,-16.66,-41.37,132.23
-1.37,-1.09,-0.55,-6.86,-40.81,125.02
-1.13,-0.71,-0.51,15.96,-28.7,130.2
-1.1,-0.49,-0.44,27.37,-28,133.35
-1.09,-0.49,-0.32,26.74,-29.68,133.63
-0.94,-0.5,-0.29,-0.56,-31.08,134.75
-0.78,-0.5,-0.22,-16.59,-26.6,136.29
-0.73,-0.55,-0.16,-28.35,-21.91,138.04
-0.74,-0.55,-0.16,-40.81,-20.09,136.85
-0.72,-0.58,-0.2,-45.29,-27.09,135.66
-0.73,-0.6,-0.22,-47.81,-40.67,129.99
-0.73,-0.64,-0.23,-40.46,-48.3,122.01
-0.73,-0.59,-0.12,-45.29,-48.23,110.74
-0.66,-0.63,-0.05,-50.54,-43.75,101.57
-0.6,-0.63,-0.11,-54.11,-39.9,92.26
-0.59,-0.6,-0.16,-58.1,-38.5,79.59
-0.55,-0.61,-0.16,-65.1,-37.87,68.67
-0.44,-0.61,-0.16,-70.49,-33.46,59.43
-0.35,-0.67,-0.22,-68.04,-24.85,50.4
-0.29,-0.67,-0.22,-72.38,-21.14,41.37
-0.27,-0.72,-0.22,-65.94,-15.33,31.64
-0.24,-0.75,-0.23,-59.85,-11.9,21
-0.24,-0.78,-0.23,-48.79,-6.72,13.93
-0.3,-0.76,-0.2,-31.22,-0.28,10.64
-0.45,-0.79,-0.07,-6.02,-0.42,5.46
-0.53,-0.68,0.05,16.52,9.17,2.73
-0.64,-0.46,-0.01,21.77,20.65,3.85
-0.81,-0.18,-0.04,29.33,29.82,16.87
-1.03,0.22,0.05,23.87,38.99,38.99
-1.36,0.63,0.36,9.87,41.51,43.12
-1.74,0.85,0.26,-4.55,9.31,26.81
-1.52,1.07,0.45,-11.41,-9.31,17.71
-1.7,1.61,0.79,30.31,-2.52,23.1
-2.01,2.29,0.74,67.27,3.36,29.26
-1.97,2.3,0.35,59.92,1.54,22.33
-1.64,1.26,0.11,30.03,-0.07,25.27
-1.36,0.68,-0.05,-3.43,-3.57,22.75
-0.99,0.2,-0.09,-33.11,-8.33,22.05
-0.74,-0.11,-0.05,-55.23,-8.12,13.93
-0.5,-0.4,-0.14,-63.49,-5.81,-7.14
-0.23,-0.73,-0.38,-57.54,3.64,-41.16
-0.03,-0.89,-0.4,-60.34,24.64,-78.54
-0.16,-0.76,-0.31,-63.91,58.17,-99.26
-0.69,-0.58,-0.08,-41.37,80.08,-95.55
-1.5,-0.46,0.22,-22.05,55.93,-78.19
-1.91,-0.17,0.44,1.47,24.36,-41.44
-1.89,0.13,0.21,11.9,27.02,-19.67
-1.75,0.14,0.09,23.1,50.82,-35.7
-1.72,0.18,0.19,42.91,89.25,-73.36
-1.71,0.15,0.17,57.96,121.31,-76.16
-1.58,-0.31,-0.03,91.21,133.84,-31.85
-0.82,-0.81,-0.61,147.35,71.68,3.57
-0.23,-1.14,-0.5,192.08,42.98,-19.88
0.08,-1.6,-0.37,170.45,52.43,-54.53
0.11,-1.85,-0.61,126.28,63.14,-73.85
-0.29,-1.13,-0.8,88.48,57.47,-58.94
-0.41,-0.72,-0.63,56.07,42.56,-62.58
-0.66,-0.54,-0.61,31.01,54.46,-55.23
-0.98,-0.38,-0.62,17.99,55.72,-54.46
-1.17,-0.31,-0.6,5.25,48.3,-52.08
-1.25,-0.23,-0.52,0.56,36.19,-49
-1.31,-0.1,-0.48,3.22,20.72,-52.78
-1.28,0.02,-0.4,13.79,10.29,-63.21
-1.21,0.02,-0.34,34.72,9.66,-73.43
-1.1,0.04,-0.31,53.69,7.42,-85.96
-1,-0.02,-0.33,55.51,4.34,-95.97
-1.04,-0.02,-0.41,49.56,-3.15,-99.89
-1.02,-0.01,-0.5,38.36,-13.65,-102.62
-0.87,-0.06,-0.38,26.04,-10.01,-101.85
-0.73,-0.26,-0.47,8.12,-7.91,-94.64
-0.73,-0.32,-0.45,42.77,-15.68,-91.7
-0.84,-0.32,-0.26,31.85,-16.1,-95.2
-0.83,-0.31,-0.14,-5.32,-20.3,-90.79
-0.81,-0.3,-0.05,-21.42,-17.92,-84.21
-0.9,-0.2,-0.02,-35.42,-20.44,-79.59
-0.83,-0.24,0.02,-12.39,4.13,-75.11
-0.9,-0.15,0.05,8.61,10.99,-73.92
-0.97,-0.17,-0.06,7.84,16.1,-71.68
-0.98,-0.19,-0.1,18.97,21.28,-72.45
-0.98,-0.23,-0.16,26.74,23.45,-72.45
-0.97,-0.26,-0.2,28.21,23.03,-72.87
-0.95,-0.27,-0.19,30.8,22.4,-73.57
-0.92,-0.27,-0.17,33.25,21.98,-73.36
-0.89,-0.27,-0.19,35.91,23.17,-72.59
-0.88,-0.23,-0.23,35.14,24.43,-70.28
-0.91,-0.2,-0.29,33.04,24.43,-67.97
-0.97,-0.14,-0.34,27.44,22.12,-66.78
-1.03,-0.06,-0.36,19.6,17.71,-65.73
-1.08,0,-0.34,13.86,13.79,-65.66
-1.13,0.04,-0.3,8.4,9.66,-65.73
-1.16,0.02,-0.29,1.61,4.06,-64.19
-1.19,-0.05,-0.31,-4.97,-0.84,-60.83
-1.19,-0.12,-0.31,-15.12,-4.13,-55.16
-1.21,-0.16,-0.25,-21.21,-6.09,-48.16
-1.24,-0.19,-0.17,-22.33,-10.5,-41.02
-1.24,-0.21,-0.1,-14.56,-17.71,-35.28
-1.24,-0.23,-0.06,-0.35,-23.94,-28.42
-1.2,-0.23,-0.05,11.06,-29.4,-19.32
-1.22,-0.16,-0.02,19.67,-30.52,-9.31
-1.3,0.1,0.07,19.67,-31.85,3.99
-1.42,0.14,0.17,28.28,-33.95,14.84
-1.51,0.26,0.22,49.49,-37.52,25.97
-1.52,0.41,0.18,67.06,-44.24,37.59
-1.53,0.56,0.17,71.68,-55.09,56.07
-1.5,0.73,0.21,66.36,-67.48,69.16
-1.44,0.67,0.13,53.34,-71.89,81.2
-1.33,0.46,-0.12,35.63,-65.73,93.59
-1.27,0.21,-0.31,15.68,-60.69,103.88
-1.16,0.03,-0.43,-8.05,-56.91,109.76
-1.01,-0.14,-0.44,-45.71,-55.3,113.96
-0.98,-0.54,-0.4,-56.56,-49.28,121.24
-1,-0.71,-0.38,-48.02,-35.35,128.59
-1.07,-0.83,-0.47,-40.67,-19.18,136.43
-1.22,-0.92,-0.5,-32.41,-14.35,143.78
-1.45,-0.96,-0.55,-36.61,-28.35,141.61
-1.51,-1.06,-0.52,-34.02,-44.17,135.38
-1.36,-1.17,-0.43,-15.96,-39.62,108.08
-1.19,-0.96,-0.47,0.49,-32.97,125.37
-1.05,-0.72,-0.42,25.9,-30.8,130.27
-1.11,-0.6,-0.33,41.65,-31.43,129.92
-0.99,-0.61,-0.22,28,-32.06,130.06
-0.84,-0.59,-0.16,11.83,-27.93,133.07
-0.73,-0.57,-0.11,-1.33,-23.38,136.99
-0.74,-0.58,-0.12,-10.5,-20.23,136.36
-0.75,-0.56,-0.11,-20.79,-20.93,133.98
-0.74,-0.57,-0.19,-28.07,-31.99,131.11
-0.73,-0.62,-0.19,-29.12,-39.27,125.37
-0.71,-0.64,-0.17,-23.66,-44.94,117.53
-0.67,-0.6,-0.04,-29.33,-41.23,106.61
-0.61,-0.59,-0.03,-38.64,-35.63,95.76
-0.55,-0.54,-0.12,-49.56,-31.08,81.06
-0.51,-0.54,-0.18,-59.36,-29.05,68.53
-0.47,-0.6,-0.23,-64.75,-27.72,57.61
-0.38,-0.63,-0.24,-64.96,-26.04,49.21
-0.3,-0.67,-0.22,-63.7,-19.39,41.72
-0.25,-0.71,-0.25,-60.9,-12.25,32.9
-0.24,-0.8,-0.31,-52.85,-7.63,23.52
-0.25,-0.78,-0.26,-52.29,-8.96,15.61
-0.27,-0.76,-0.25,-31.15,-6.37,13.16
-0.31,-0.7,-0.22,-13.37,-0.63,6.44
-0.45,-0.76,-0.12,9.17,9.1,1.19
-0.61,-0.63,0.02,24.64,21.42,-1.96
-0.75,-0.34,-0.02,27.09,34.51,-1.33
-1.01,0.15,-0.11,25.55,45.57,21.7
-1.31,0.55,0.03,13.72,40.46,44.8
-1.58,0.74,0.26,-3.85,22.33,42.28
-1.62,0.81,0.39,-14.35,-9.8,22.47
-1.51,1.21,0.79,-2.94,-13.58,16.94
-1.73,1.87,0.85,34.09,-2.66,20.93
-1.96,2.27,0.61,63,3.85,20.44
-1.76,1.84,0.32,55.44,2.8,20.51
-1.46,1.1,0.12,22.75,-0.49,23.66
-1.21,0.51,0.02,-6.16,-4.55,20.37
-0.97,0.07,0.01,-28.14,-8.19,18.83
-0.74,-0.35,-0.14,-44.24,-5.53,-0.77
-0.47,-0.69,-0.29,-49.91,5.25,-29.75
-0.24,-0.8,-0.35,-47.46,27.3,-62.16
-0.33,-0.73,-0.24,-41.65,54.53,-82.53
-0.79,-0.53,-0.07,-13.86,72.66,-81.76
-1.31,-0.28,0.22,1.54,54.53,-63.21
-1.7,-0.14,0.38,0.21,25.76,-23.45
-1.73,0.04,0.23,15.75,27.51,-27.86
-1.6,0.07,0.08,19.04,60.34,-45.64
-1.59,0.19,0.12,33.74,97.79,-77.49
-1.61,0.14,0.07,59.78,126.7,-88.41
-1.61,-0.25,-0.11,104.02,142.73,-47.74
-1.13,-0.69,-0.62,164.01,86.31,6.23
-0.28,-0.98,-0.39,179.97,50.33,-20.58
0.02,-1.67,-0.4,167.37,61.25,-51.94
0.06,-1.81,-0.51,140,67.9,-76.3
-0.29,-1.43,-0.76,104.58,58.24,-59.22
-0.42,-0.7,-0.74,60.55,37.59,-60.27
-0.55,-0.57,-0.52,47.74,52.29,-50.82
-0.88,-0.39,-0.55,31.22,57.05,-48.86
-1.11,-0.35,-0.59,14,49.7,-45.64
-1.19,-0.29,-0.58,7.42,42.98,-46.27
-1.24,-0.17,-0.55,7.14,29.19,-50.47
-1.22,-0.05,-0.51,12.6,18.2,-57.47
-1.15,-0.05,-0.48,31.15,14.35,-64.82
-1.1,-0.03,-0.37,48.16,15.33,-73.29
-0.99,-0.08,-0.38,52.01,12.81,-83.3
-0.96,-0.16,-0.43,61.04,7.14,-87.99
-1.03,-0.15,-0.51,57.12,-6.09,-89.88
-0.97,-0.16,-0.53,45.22,-15.89,-92.54
-0.77,-0.21,-0.4,43.75,-12.32,-92.05
-0.69,-0.15,-0.27,27.3,-6.51,-87.15
-0.76,-0.39,-0.37,30.24,-7.07,-81.13
-0.86,-0.36,-0.2,26.46,-10.71,-77.14
-0.91,-0.29,-0.13,11.62,-9.45,-75.11
-0.91,-0.27,-0.1,9.1,-8.05,-71.19
-0.92,-0.18,-0.08,4.9,-6.86,-67.13
-0.87,-0.19,-0.09,26.32,15.96,-63
-0.92,-0.11,-0.08,38.5,21.14,-61.74
-0.99,-0.07,-0.12,41.44,15.26,-61.39
-0.96,-0.06,-0.18,36.4,16.45,-59.15
-0.93,-0.1,-0.2,32.41,19.95,-58.52
-0.95,-0.16,-0.19,35.07,21.63,-57.82
-0.94,-0.25,-0.19,37.38,22.33,-57.89
-0.91,-0.32,-0.19,38.43,23.31,-58.03
-0.9,-0.33,-0.2,38.15,23.45,-58.73
-0.88,-0.31,-0.22,37.31,22.61,-60.27
-0.88,-0.27,-0.26,36.12,22.54,-61.88
-0.92,-0.24,-0.31,33.53,21.84,-62.93
-0.99,-0.2,-0.33,29.75,18.76,-63.98
-1.04,-0.14,-0.32,25.41,15.26,-64.61
-1.07,-0.04,-0.3,22.4,11.13,-64.12
-1.08,0.02,-0.29,17.64,7.49,-62.23
-1.12,0.02,-0.3,12.46,3.43,-58.87
-1.14,-0.02,-0.33,7.28,-2.17,-53.97
-1.13,-0.07,-0.3,0.56,-4.55,-46.83
-1.17,-0.09,-0.25,-4.62,-5.67,-37.24
-1.22,-0.1,-0.22,-4.97,-8.33,-25.9
-1.24,-0.09,-0.18,-0.84,-14.35,-19.04
-1.26,-0.09,-0.11,2.45,-28.28,-11.76
-1.23,-0.09,-0.03,7.49,-35.63,-2.03
-1.26,-0.03,0.07,17.71,-34.65,9.24
-1.35,0.06,0.19,30.1,-30.17,19.74
-1.54,0.17,0.24,54.95,-30.45,34.79
-1.59,0.29,0.14,78.61,-37.87,49.42
-1.61,0.46,0,78.47,-49.56,66.22
-1.64,0.56,0.04,61.6,-60.97,81.62
-1.61,0.58,0.01,47.32,-71.05,91.7
-1.41,0.4,-0.11,29.54,-74.55,100.1
-1.13,0.14,-0.2,16.94,-72.59,108.57
-0.92,-0.09,-0.3,-10.08,-60.2,117.32
-0.87,-0.34,-0.28,-33.39,-47.67,117.04
-0.96,-0.76,-0.26,-28.7,-32.2,119.35
-1.04,-0.95,-0.32,-15.96,-15.61,122.01
-1.13,-1.09,-0.34,2.94,1.96,126.07
-1.37,-1.06,-0.48,11.13,-11.55,127.54
-1.38,-1.02,-0.52,5.74,-28.84,132.09
-1.26,-0.94,-0.44,11.55,-34.23,126.21
-1.17,-0.93,-0.3,17.99,-31.22,116.41
-1.03,-0.82,-0.25,43.61,-22.54,112.42
-1.01,-0.53,-0.27,51.38,-24.36,111.79
-0.95,-0.54,-0.22,59.5,-23.73,113.12
-0.88,-0.55,-0.15,49.07,-21.35,117.6
-0.8,-0.55,-0.11,29.47,-17.64,122.92
-0.78,-0.54,-0.11,15.33,-15.68,128.52
-0.77,-0.54,-0.06,6.3,-14.7,130.69
-0.75,-0.53,-0.06,0.21,-16.94,132.58
-0.77,-0.53,-0.1,-9.8,-23.1,131.46
-0.75,-0.6,-0.12,-7.84,-29.96,127.12
-0.74,-0.59,-0.08,-6.58,-32.27,119.14
-0.69,-0.58,-0.1,-6.51,-34.16,107.31
-0.63,-0.54,-0.12,-9.59,-35.63,97.72
-0.6,-0.49,-0.11,-17.29,-30.59,86.31
-0.57,-0.47,-0.13,-27.51,-27.86,74.41
-0.51,-0.54,-0.16,-35.49,-23.45,62.86
-0.45,-0.54,-0.21,-44.45,-20.3,54.32
-0.36,-0.61,-0.24,-42.7,-13.37,46.83
-0.31,-0.63,-0.27,-45.08,-8.68,36.4
-0.29,-0.66,-0.3,-37.24,-2.17,25.41
-0.3,-0.68,-0.3,-31.22,4.48,15.4
-0.33,-0.69,-0.28,-15.61,7.84,10.36
-0.34,-0.6,-0.25,2.17,10.85,1.33
-0.41,-0.62,-0.22,19.04,20.16,-8.4
-0.51,-0.59,-0.07,32.13,28.7,-15.54
-0.64,-0.42,-0.06,36.19,41.3,-17.29
-0.87,-0.06,-0.15,36.19,47.46,-0.28
-1.11,0.35,-0.11,30.52,43.61,28
-1.38,0.7,-0.06,12.11,36.96,43.89
-1.53,0.91,0,-13.37,16.38,41.09
-1.58,1.05,0.31,-5.88,-1.75,37.66
-1.66,1.5,1.06,21.91,0.07,30.17
-2.03,2.22,1.04,60.69,-4.41,41.3
-2.16,2.45,0.61,66.85,-20.65,26.11
-1.64,1.44,0.29,34.79,-19.18,16.73
-1.39,0.73,0.11,-7.56,-15.54,8.96
-1.05,0.22,-0.01,-48.93,-15.75,5.53
-0.71,-0.22,-0.21,-64.33,-4.13,-3.01
-0.43,-0.65,-0.38,-69.58,13.02,-35.98
-0.21,-0.83,-0.43,-62.09,31.99,-69.16
-0.22,-0.75,-0.33,-43.05,60.27,-85.75
-0.64,-0.51,-0.2,-17.01,77.21,-82.81
-1.17,-0.37,0.05,-3.15,61.81,-68.11
-1.6,-0.45,0.28,7.21,32.69,-48.16
-1.72,-0.44,0.31,24.43,25.2,-34.86
-1.69,-0.23,0.15,26.11,55.65,-40.39
-1.69,-0.01,0.1,31.71,87.08,-58.03
-1.59,0.02,-0.05,56.21,105.7,-59.78
-1.47,-0.18,-0.3,109.13,118.23,-36.89
-1.04,-0.41,-0.4,148.54,85.82,-9.38
-0.47,-1.01,-0.34,174.3,65.24,-19.04
-0.18,-1.52,-0.48,182.14,74.13,-50.4
-0.15,-1.73,-0.58,161.77,73.57,-75.18
-0.39,-1.52,-0.86,103.81,52.29,-62.09
-0.41,-0.78,-0.86,68.6,26.53,-58.73
-0.48,-0.57,-0.49,53.76,43.96,-50.96
-0.79,-0.39,-0.51,41.58,52.64,-46.69
-1.02,-0.31,-0.53,20.23,45.78,-43.61
-1.11,-0.27,-0.51,10.99,36.96,-44.52
-1.14,-0.16,-0.5,9.52,26.67,-49.56
-1.12,-0.13,-0.52,21.56,16.66,-53.48
-1.06,-0.09,-0.48,42.21,15.68,-56.84
-1.06,-0.03,-0.39,56.21,18.48,-62.72
-1.01,-0.07,-0.41,63.49,13.02,-72.31
-0.99,-0.12,-0.44,67.41,5.6,-76.79
-1.01,-0.1,-0.48,62.02,-5.95,-77.77
-0.92,-0.12,-0.48,50.33,-11.06,-78.54
-0.8,-0.12,-0.36,41.37,-4.9,-78.05
-0.8,-0.23,-0.48,32.97,-1.26,-74.13
-0.84,-0.35,-0.36,47.11,-5.25,-71.26
-0.89,-0.35,-0.26,39.13,-7.14,-70.49
-0.88,-0.34,-0.18,32.34,-7.77,-67.62
-0.86,-0.28,-0.14,33.32,-4.48,-63.84
-0.89,-0.15,-0.13,34.23,-2.03,-60.62
-0.86,-0.19,-0.08,37.24,8.61,-54.67
-0.92,-0.08,-0.1,47.53,21.56,-52.99
-0.98,-0.06,-0.18,51.59,23.73,-50.75
-1.01,-0.1,-0.22,52.01,21.7,-47.88
-1,-0.14,-0.26,49.63,21.56,-46.76
-0.96,-0.19,-0.27,49.28,22.54,-46.13
-0.92,-0.23,-0.28,52.15,23.03,-46.34
-0.89,-0.26,-0.27,53.41,23.1,-46.9
-0.85,-0.26,-0.24,52.22,22.54,-47.88
-0.83,-0.28,-0.25,50.54,22.96,-50.68
-0.84,-0.31,-0.27,47.81,22.47,-53.34
-0.89,-0.32,-0.28,41.86,19.04,-56.21
-0.91,-0.29,-0.28,34.09,16.45,-58.52
-0.93,-0.23,-0.27,28.35,16.24,-59.71
-0.99,-0.17,-0.26,24.15,15.54,-61.11
-1.02,-0.13,-0.26,21.63,14,-61.18
-1.03,-0.06,-0.27,21,12.18,-59.29
-1.04,-0.03,-0.3,21.35,10.29,-56.14
-1.09,-0.05,-0.34,23.45,5.81,-53.41
-1.12,-0.1,-0.35,21.77,0.14,-49.14
-1.14,-0.11,-0.31,12.18,-3.99,-40.74
-1.18,-0.08,-0.25,6.72,-6.02,-30.59
-1.22,-0.05,-0.22,6.44,-10.92,-22.4
-1.21,0.03,-0.15,3.92,-22.4,-12.25
-1.19,0.04,-0.05,-3.99,-35.91,-2.24
-1.18,0.06,0.1,-2.73,-40.32,7.98
-1.28,0.12,0.35,13.23,-37.59,18.13
-1.45,0.14,0.54,49.14,-31.57,28.63
-1.57,0.24,0.48,100.73,-29.12,42.91
-1.56,0.43,0.21,127.89,-33.53,62.93
-1.61,0.63,0.17,115.43,-49.56,78.26
-1.58,0.64,0.11,97.23,-62.09,89.88
-1.47,0.55,-0.08,77,-59.99,101.01
-1.41,0.47,-0.32,40.25,-57.68,108.71
-1.38,0.2,-0.54,5.95,-59.5,115.92
-1.31,-0.05,-0.55,-14.7,-74.13,124.39
-1.14,-0.58,-0.4,-39.13,-60.55,135.87
-1.19,-0.86,-0.42,-50.61,-37.03,138.67
-1.35,-1.16,-0.45,-46.76,-8.19,140.7
-1.57,-1.37,-0.41,-5.95,-5.6,144.27
-1.55,-1.38,-0.47,3.15,-26.88,151.9
-1.38,-1.23,-0.55,21,-38.71,150.57
-1.28,-1.11,-0.53,32.41,-43.12,139.44
-1.03,-1.04,-0.53,54.46,-27.79,130.55
-1.05,-0.69,-0.53,57.96,-28.7,129.43
-1.01,-0.52,-0.26,64.33,-32.97,125.09
-0.92,-0.49,-0.02,57.33,-26.46,122.15
-0.76,-0.48,-0.03,36.26,-16.59,121.8
-0.75,-0.42,-0.12,11.55,-9.52,122.99
-0.77,-0.47,-0.14,-3.57,-11.13,124.81
-0.73,-0.49,-0.11,-13.93,-15.89,121.31
-0.71,-0.53,-0.16,-26.04,-26.46,121.45
-0.66,-0.59,-0.15,-34.65,-34.93,119.35
-0.63,-0.6,-0.08,-30.8,-36.54,112.14
-0.59,-0.61,-0.09,-33.04,-40.11,104.3
-0.55,-0.58,-0.1,-40.88,-40.39,96.04
-0.52,-0.54,-0.13,-46.97,-36.54,85.12
-0.51,-0.5,-0.19,-54.04,-34.72,73.57
-0.44,-0.52,-0.23,-58.8,-29.54,63
-0.34,-0.61,-0.26,-60.06,-25.55,55.72
-0.28,-0.59,-0.22,-58.94,-19.74,49.63
-0.21,-0.66,-0.24,-55.51,-12.67,43.4
-0.21,-0.7,-0.29,-51.87,-0.91,32.97
-0.26,-0.8,-0.34,-44.87,4.48,20.02
-0.3,-0.83,-0.35,-26.95,6.72,11.13
-0.33,-0.77,-0.28,-12.6,12.04,5.25
-0.36,-0.71,-0.21,0.49,23.45,-6.51
-0.51,-0.7,-0.1,18.27,29.68,-16.94
-0.63,-0.56,0,27.09,38.78,-22.75
-0.78,-0.27,-0.08,26.18,48.3,-0.7
-1.04,0.17,-0.08,25.97,44.38,12.74
-1.42,0.59,0.08,16.03,33.6,42.91
-1.63,0.82,0.24,3.92,17.57,48.02
-1.68,1.01,0.27,-6.58,-9.66,33.53
-1.61,1.31,0.64,11.69,-9.17,32.34
-1.9,2.05,0.87,52.08,4.34,36.96
-2.17,2.69,0.68,71.89,-4.76,29.96
-1.92,1.95,0.41,47.67,-11.2,17.99
-1.49,1.11,0.14,13.44,-12.6,15.12
-1.16,0.51,-0.02,-20.58,-13.23,11.34
-0.81,-0.01,-0.12,-46.34,-7.84,3.78
-0.54,-0.42,-0.37,-57.68,5.18,-17.43
-0.35,-0.76,-0.29,-61.53,16.1,-49.63
-0.29,-0.92,-0.18,-59.15,33.6,-85.12
-0.68,-0.71,0.01,-36.19,48.09,-81.48
-1.51,-0.39,0.25,-17.43,25.13,-57.05
-1.83,-0.2,0.37,-26.39,4.97,-24.29
-1.76,-0.08,0.19,-5.67,17.57,-11.62
-1.51,-0.1,0.05,7.35,50.4,-32.9
-1.44,0.02,0.15,23.66,94.64,-87.71
-1.27,-0.02,0.08,43.33,122.5,-89.95
-1.16,-0.48,-0.27,100.87,135.45,-54.95
-0.88,-0.87,-0.73,193.06,81.27,-6.58
-0.33,-0.92,-0.57,209.16,43.12,-16.38
0.13,-1.48,-0.52,180.46,45.08,-49.21
0.08,-1.65,-0.55,125.44,62.58,-72.94
-0.32,-1.47,-0.77,74.97,65.8,-56.49
-0.49,-0.66,-0.58,39.55,44.03,-59.64
-0.73,-0.52,-0.39,33.11,58.73,-46.69
-1.04,-0.34,-0.43,30.59,57.54,-42.14
