Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-1,0.12,-0.34,3.64,-24.43,-8.68
-1.01,0.11,-0.3,3.85,-28.77,-15.4
-1.04,0.11,-0.23,0.84,-26.18,-22.96
-1.09,0.11,-0.21,-3.64,-24.64,-30.38
-1.14,0.16,-0.26,-11.41,-28.98,-35.28
-1.21,0.24,-0.5,-21.77,-35.84,-36.19
-1.29,0.31,-0.48,-33.18,-41.23,-28.49
-1.42,0.36,-0.43,-42.42,-40.32,-7.98
-1.51,0.45,-0.33,-48.09,-39.48,11.27
-1.52,0.53,-0.21,-49.14,-44.52,34.44
-1.61,0.55,-0.18,-50.26,-60.2,55.79
-1.73,0.44,-0.26,-51.17,-83.09,69.79
-1.73,0.22,-0.46,-52.99,-105.63,79.52
-1.71,0.01,-0.77,-55.79,-109.69,106.54
-1.62,-0.31,-1.03,-49.91,-105.84,107.24
-1.51,-0.59,-1.08,-38.99,-74.41,129.22
-1.13,-0.77,-0.98,-8.54,-42.56,163.73
-1.11,-0.67,-0.53,-22.19,-30.17,144.97
-1.36,-0.32,-0.49,-40.46,0.7,138.6
-1.09,-0.14,-0.42,-50.19,25.55,127.05
-0.97,-0.07,-0.3,-68.04,7.28,92.19
-0.76,-0.1,-0.3,-75.25,-6.72,67.34
-0.66,-0.21,-0.2,-76.93,-9.1,51.1
-0.75,-0.24,-0.11,-72.66,-5.32,45.57
-0.9,-0.23,-0.13,-69.16,0.28,46.97
-1.08,-0.21,-0.22,-72.1,1.54,45.78
-1.11,-0.2,-0.36,-73.36,0.91,43.61
-1.09,-0.22,-0.4,-70.91,0.84,40.88
-1.02,-0.23,-0.37,-67.9,-1.54,36.05
-0.87,-0.26,-0.3,-66.08,-3.15,29.96
-0.79,-0.28,-0.24,-67.27,-3.57,23.1
-0.71,-0.32,-0.16,-68.95,0.77,16.1
-0.65,-0.35,-0.14,-73.01,9.24,8.68
-0.6,-0.37,-0.13,-77.7,17.01,-17.78
-0.57,-0.4,-0.14,-80.29,23.31,-9.8
-0.53,-0.42,-0.15,-79.24,27.93,-16.94
-0.51,-0.43,-0.16,-73.01,30.1,-21.56
-0.53,-0.39,-0.15,-63.14,27.86,-24.36
-0.54,-0.36,-0.15,-52.36,27.16,-26.04
-0.55,-0.32,-0.11,-42.35,28.07,-27.37
-0.59,-0.28,-0.11,-34.02,29.96,-29.61
-0.67,-0.21,-0.1,-33.04,31.5,-28.63
-0.85,-0.15,-0.11,-32.27,33.32,-24.99
-0.89,-0.09,-0.1,-32.41,32.62,-20.37
-1.05,-0.01,-0.03,-31.08,27.23,-13.09
-1.25,0.15,0.05,-39.34,18.62,-8.05
-1.31,0.28,0.13,-45.71,15.19,-4.69
-1.41,0.58,0.16,-47.46,15.54,-0.28
-1.46,0.68,0.21,-37.17,15.89,0.07
-1.43,0.84,0.19,-33.67,13.44,-3.99
-1.38,0.91,0.07,-39.41,14.21,-9.8
-1.3,0.84,0,-48.86,10.43,-11.27
-1.17,0.73,-0.08,-47.81,4.13,-7.84
-1.05,0.65,-0.1,-45.5,3.29,-2.87
-1,0.6,-0.11,-45.64,5.53,2.8
-0.98,0.55,-0.14,-48.44,11.76,4.34
-0.99,0.5,-0.19,-54.95,16.03,4.48
-1,0.45,-0.23,-64.05,18.9,1.75
-0.99,0.4,-0.23,-68.04,21.21,-3.5
-1.05,0.29,-0.3,-69.65,21.35,-12.32
-1.23,0.14,-0.31,-71.19,18.69,-27.44
-1.51,0,-0.22,-77.49,10.29,-34.09
-1.74,0.03,-0.01,-82.6,-3.57,-26.11
-1.68,0.13,0.03,-76.72,0.42,-16.17
-1.55,0.21,0.11,-41.3,1.96,-14.07
-1.55,0.19,0.06,-34.51,3.71,-18.06
-1.34,-0.14,-0.07,-37.24,4.13,-16.24
-0.84,-0.74,-0.34,-20.79,-21.14,4.62
-0.16,-0.93,-0.44,-11.83,-47.39,2.73
0,-0.96,-0.44,-16.03,-41.44,-23.87
-0.18,-1,-0.39,-8.26,-23.59,-47.11
-0.44,-1,-0.4,21.56,-13.72,-62.3
-0.69,-0.89,-0.56,47.74,-10.29,-69.51
-0.87,-0.62,-0.73,58.66,-3.01,-67.83
-0.94,-0.27,-0.75,40.95,6.58,-67.62
-1.06,0.03,-0.82,9.24,12.81,-64.4
-1.04,0.26,-0.76,-29.4,24.43,-65.17
-1.08,0.34,-0.64,-48.09,28.98,-67.62
-1.15,0.32,-0.46,-28.63,16.8,-65.73
-1.09,0.36,-0.3,-13.72,7.77,-65.1
-0.99,0.35,-0.33,-9.45,8.33,-64.61
-0.96,0.14,-0.43,-4.83,9.66,-59.85
-0.9,-0.02,-0.55,2.24,5.74,-52.01
-0.84,-0.16,-0.64,7.84,4.62,-49.35
-0.82,-0.2,-0.61,-1.05,5.67,-52.5
-0.8,-0.3,-0.56,-11.06,8.54,-57.89
-0.8,-0.34,-0.42,-16.87,15.75,-61.88
-0.81,-0.49,-0.32,-19.39,21.42,-63.49
-0.83,-0.42,-0.27,-16.59,26.11,-61.6
-0.86,-0.39,-0.23,-3.01,28.28,-58.87
-0.9,-0.32,-0.25,6.16,29.75,-58.87
-0.91,-0.27,-0.28,7.63,27.86,-60.76
-0.92,-0.21,-0.27,8.61,24.85,-62.79
-0.93,-0.16,-0.28,6.65,21.14,-65.59
-0.93,-0.06,-0.29,-2.8,17.22,-71.05
-0.92,-0.06,-0.27,-11.41,15.68,-73.78
-0.92,-0.04,-0.25,-19.25,16.73,-75.53
-0.94,-0.06,-0.25,-26.39,18.41,-76.16
-0.95,-0.06,-0.25,-29.61,18.76,-75.81
-0.94,-0.06,-0.26,-33.74,17.64,-74.34
-0.93,-0.12,-0.29,-33.6,16.45,-54.04
-0.92,-0.16,-0.33,-30.73,15.33,-69.16
-0.91,-0.19,-0.35,-28.35,13.93,-67.48
-0.89,-0.23,-0.37,-25.48,12.67,-66.78
-0.87,-0.24,-0.37,-24.57,12.6,-67.62
-0.86,-0.24,-0.37,-25.62,12.74,-69.3
-0.86,-0.24,-0.38,-28.63,13.02,-71.75
-0.86,-0.21,-0.37,-30.8,13.72,-73.64
-0.88,-0.17,-0.35,-31.85,14.35,-73.64
-0.92,-0.13,-0.34,-32.2,13.65,-72.73
-0.94,-0.1,-0.33,-33.95,11.9,-72.59
-0.97,-0.09,-0.34,-36.82,8.47,-73.36
-0.98,-0.08,-0.34,-38.57,4.2,-74.13
-0.98,-0.08,-0.34,-40.67,1.47,-75.18
-0.97,-0.07,-0.35,-43.05,-0.07,-76.86
-0.95,-0.06,-0.36,-46.69,-1.54,-78.33
-0.94,-0.04,-0.4,-54.32,-4.2,-78.89
-0.94,-0.08,-0.39,-58.45,-3.36,-76.09
-0.94,-0.08,-0.39,-59.5,-3.43,-71.96
-0.94,-0.11,-0.41,-63.28,-2.38,-67.76
-0.99,-0.18,-0.39,-63.35,-3.15,-62.86
-0.99,-0.23,-0.32,-58.03,-2.52,-55.23
-0.99,-0.29,-0.29,-54.04,-1.4,-46.69
-0.92,-0.34,-0.25,-51.24,8.33,-38.36
-1.11,-0.43,-0.24,-33.04,2.38,-36.26
-1.04,-0.45,-0.19,-23.8,-3.5,-32.69
-1.07,-0.45,-0.19,-14.14,-10.36,-28.7
-1.08,-0.37,-0.25,-7.7,-19.81,-25.06
-1.13,-0.28,-0.35,-3.15,-25.41,-26.46
-1.2,-0.17,-0.41,-2.87,-35.56,-27.58
-1.24,-0.07,-0.44,-5.81,-39.62,-28.14
-1.3,0.02,-0.44,-14.42,-43.68,-28.77
-1.31,0.09,-0.41,-23.24,-48.86,-28.91
-1.35,0.15,-0.37,-30.24,-56.28,-27.37
-1.39,0.18,-0.32,-35.14,-67.83,-23.66
-1.42,0.17,-0.25,-35,-84.21,-17.78
-1.35,0.13,-0.16,-35.84,-102.62,-7.7
-1.28,0.03,-0.14,-38.01,-115.71,-0.84
-1.11,-0.03,-0.2,-43.26,-114.73,6.86
-1,-0.04,-0.33,-54.18,-115.15,17.85
-0.89,-0.05,-0.38,-67.34,-113.75,28.7
-0.82,-0.07,-0.38,-69.86,-107.52,46.13
-0.82,-0.05,-0.41,-73.99,-102.9,57.68
-0.84,-0.06,-0.48,-82.81,-98.98,64.05
-0.87,-0.09,-0.54,-93.73,-93.45,69.37
-0.95,-0.15,-0.56,-96.81,-92.05,76.3
-1.01,-0.2,-0.63,-101.64,-94.29,80.15
-1.02,-0.26,-0.72,-107.87,-91.56,83.37
-0.98,-0.35,-0.82,-116.41,-81.69,85.12
-0.97,-0.47,-0.85,-113.89,-71.75,86.31
-0.94,-0.63,-0.95,-96.25,-66.85,87.71
-0.84,-0.67,-0.81,-58.52,-56.35,93.73
-0.82,-0.47,-0.71,-57.89,-38.78,91.98
-0.77,-0.26,-0.56,-71.61,-18.48,95.55
-0.96,-0.21,-0.42,-84.91,-19.95,94.85
-0.92,-0.17,-0.39,-83.09,-21.98,98
-0.96,-0.17,-0.36,-80.15,-24.5,102.62
-0.94,-0.18,-0.37,-76.16,-21.28,106.54
-0.92,-0.24,-0.41,-73.99,-17.99,105.14
-0.87,-0.22,-0.49,-70.91,-9.03,103.32
-0.93,-0.23,-0.47,-70.91,-11.48,97.79
-0.88,-0.25,-0.43,-69.44,-10.92,87.15
-0.88,-0.25,-0.39,-71.75,-10.78,81.9
-0.85,-0.29,-0.37,-74.62,-13.44,75.18
-0.81,-0.3,-0.33,-79.31,-12.95,68.53
-0.79,-0.28,-0.33,-85.61,-6.44,62.09
-0.79,-0.26,-0.33,-90.72,0.7,57.26
-0.79,-0.26,-0.33,-91.91,2.45,50.75
-0.78,-0.27,-0.32,-93.17,3.15,43.26
-0.77,-0.28,-0.31,-95.48,3.64,34.65
-0.74,-0.3,-0.33,-98.42,0.98,25.62
-0.68,-0.33,-0.33,-96.53,1.89,17.29
-0.65,-0.36,-0.31,-92.89,3.29,9.8
-0.62,-0.38,-0.28,-88.41,4.55,3.22
-0.6,-0.4,-0.24,-82.88,5.67,-2.03
-0.6,-0.41,-0.21,-77.35,8.4,-5.74
-0.61,-0.42,-0.2,-72.31,12.46,-9.66
-0.64,-0.41,-0.16,-66.36,14.49,-13.79
-0.66,-0.38,-0.13,-56.63,17.01,-18.34
-0.71,-0.35,-0.08,-47.32,17.71,-21
-0.78,-0.28,-0.03,-40.74,15.89,-22.68
-0.82,-0.16,-0.01,-39.06,17.29,-25.27
-0.85,-0.09,-0.08,-41.65,26.67,-28.14
-0.97,0.01,-0.09,-46.2,31.64,-33.88
-1.07,0.12,-0.08,-52.01,26.11,-39.2
-1.1,0.22,-0.03,-50.12,19.32,-39.76
-1.2,0.33,0.05,-50.96,11.41,-37.87
-1.27,0.44,0.04,-56,6.58,-33.88
-1.28,0.62,-0.03,-62.86,12.04,-29.47
-1.3,0.71,-0.12,-67.76,17.78,-25.06
-1.39,0.76,-0.13,-65.8,14,-16.87
-1.43,0.77,-0.07,-55.23,7.42,-5.74
-1.44,0.68,-0.02,-47.6,2.45,4.62
-1.33,0.6,-0.05,-46.69,3.43,9.59
-1.2,0.5,-0.14,-52.85,8.12,9.45
-1.1,0.39,-0.21,-63.21,12.32,7.42
-0.93,0.24,-0.27,-70.91,17.29,2.66
-0.84,0.08,-0.33,-74.13,22.61,-6.65
-0.86,-0.12,-0.39,-76.3,24.36,-18.48
-1.02,-0.29,-0.34,-80.78,22.33,-28.42
-1.25,-0.33,-0.22,-92.96,18.97,-26.81
-1.47,-0.29,-0.06,-86.66,7.42,-14.7
-1.58,-0.13,0.03,-60.69,-6.3,-9.03
-1.54,-0.02,-0.01,-41.93,0.42,-14.91
-1.42,-0.06,-0.18,-33.67,-2.1,-21.35
-1.12,-0.24,-0.31,-16.38,-23.24,-13.37
-0.59,-0.39,-0.47,-3.36,-53.34,-10.01
-0.25,-0.52,-0.57,-2.73,-57.12,-22.89
-0.21,-0.68,-0.48,-5.53,-42.77,-32.62
-0.46,-0.8,-0.39,-1.26,-15.82,-41.16
-0.55,-0.88,-0.34,18.41,-0.84,-50.68
-0.69,-0.86,-0.47,49.98,12.88,-57.89
-0.73,-0.65,-0.63,44.8,26.32,-60.76
-0.74,-0.31,-0.75,7.77,37.59,-66.57
-0.86,-0.08,-0.87,-33.32,40.18,-76.93
-1.03,0.1,-0.76,-52.43,25.48,-77.42
-1.09,0.16,-0.61,-53.55,7.91,-74.69
-1.09,0.21,-0.39,-51.73,-1.26,-77
-1.08,0.29,-0.26,-48.44,-0.28,-79.03
-1.07,0.34,-0.28,-43.12,6.44,-72.8
-0.93,0.2,-0.4,-34.23,9.8,-65.66
-0.82,0.04,-0.56,-1.4,12.88,-56.84
-0.78,-0.12,-0.65,2.38,13.09,-49.14
-0.77,-0.26,-0.62,18.9,12.81,-43.33
-0.83,-0.36,-0.54,28.07,14.98,-42.63
-0.87,-0.36,-0.45,19.25,17.29,-48.3
-0.85,-0.44,-0.35,5.67,28.35,-53.13
-0.83,-0.52,-0.25,-3.99,35.28,-56.77
-0.83,-0.53,-0.23,-5.18,35.14,-60.41
-0.85,-0.47,-0.25,-3.85,32.2,-64.82
-0.88,-0.39,-0.25,-4.27,26.67,-67.41
-0.89,-0.3,-0.26,-3.36,22.89,-65.94
-0.93,-0.19,-0.25,-4.06,22.61,-65.52
-0.95,-0.09,-0.24,-5.53,25.41,-65.66
-0.98,-0.01,-0.25,-9.31,24.92,-65.94
-0.98,0.02,-0.25,-13.93,22.4,-65.94
-0.97,0.04,-0.28,-20.37,18.9,-67.41
-0.94,0.02,-0.31,-26.46,16.1,-68.74
-0.91,-0.03,-0.34,-32.48,15.05,-69.93
-0.89,-0.11,-0.35,-38.22,14.35,-70.14
-0.85,-0.16,-0.37,-41.44,13.58,-70.07
-0.85,-0.19,-0.39,-44.03,13.02,-71.4
-0.84,-0.21,-0.41,-47.95,11.83,-73.5
-0.85,-0.23,-0.4,-48.44,13.3,-75.53
-0.85,-0.22,-0.38,-48.02,14.42,-76.51
-0.86,-0.21,-0.36,-47.53,15.96,-77.56
-0.86,-0.19,-0.35,-47.04,16.1,-77.77
-0.87,-0.17,-0.35,-46.76,15.47,-77.7
-0.88,-0.15,-0.34,-46.41,14.21,-77
-0.91,-0.15,-0.35,-47.32,12.95,-76.3
-0.94,-0.16,-0.39,-49.49,11.97,-76.3
-0.96,-0.2,-0.37,-44.8,13.37,-74.27
-0.98,-0.19,-0.38,-40.6,13.23,-71.96
-0.97,-0.18,-0.39,-37.59,12.95,-69.86
-0.97,-0.15,-0.38,-37.1,11.62,-65.87
-0.97,-0.17,-0.41,-37.73,14.14,-63.63
-0.99,-0.18,-0.36,-37.52,11.69,-60.55
-1.01,-0.18,-0.31,-39.06,6.86,-56.98
-1.04,-0.36,-0.26,-39.83,4.55,-52.36
-1.08,-0.37,-0.23,-36.96,2.38,-47.04
-1.09,-0.42,-0.18,-29.82,-3.08,-40.53
-1.12,-0.37,-0.23,-25.2,-10.01,-35.28
-1.15,-0.38,-0.24,-6.02,-19.74,-29.89
-1.16,-0.32,-0.29,5.32,-27.02,-26.39
-1.21,-0.2,-0.34,13.72,-31.92,-22.33
-1.29,-0.04,-0.38,16.87,-37.24,-17.43
-1.38,0.11,-0.39,16.45,-44.1,-13.23
-1.46,0.27,-0.35,12.11,-55.3,-9.59
-1.51,0.41,-0.26,0.77,-66.57,-6.09
-1.52,0.44,-0.16,-9.66,-79.94,-3.22
-1.54,0.44,-0.04,-13.3,-97.44,2.73
-1.57,0.4,-0.03,-16.73,-121.03,14.14
-1.44,0.33,-0.13,-31.92,-132.86,30.45
-1.31,0.27,-0.3,-46.06,-137.83,45.36
-1.1,0.08,-0.45,-67.41,-134.4,53.48
-0.9,0.02,-0.49,-82.53,-131.11,60.41
-0.8,-0.09,-0.59,-93.24,-128.1,72.45
-0.77,-0.22,-0.62,-101.08,-123.9,82.53
-0.83,-0.31,-0.71,-101.43,-115.64,96.18
-0.89,-0.42,-0.8,-97.16,-109.83,109.41
-0.97,-0.42,-0.89,-101.78,-96.11,117.46
-1.05,-0.54,-0.97,-103.46,-80.99,119.84
-1.12,-0.72,-1.1,-88.2,-75.88,120.54
-1.01,-0.79,-1.06,-64.68,-70.98,126.56
-0.94,-0.66,-0.95,-49.28,-43.54,126.84
-0.9,-0.45,-0.88,-48.72,-16.94,128.8
-1.01,-0.38,-0.65,-65.52,-18.76,122.08
-0.95,-0.38,-0.42,-58.87,-22.89,119.7
-0.9,-0.3,-0.37,-56.77,-21.49,119
-0.81,-0.31,-0.39,-58.8,-12.81,115.15
-0.76,-0.25,-0.47,-68.6,-4.97,109.9
-0.75,-0.31,-0.49,-77.49,-3.85,100.03
-0.78,-0.32,-0.52,-84.21,-3.36,90.79
-0.77,-0.35,-0.52,-81.76,-0.77,87.15
-0.82,-0.36,-0.43,-89.6,-5.39,76.65
-0.76,-0.4,-0.43,-94.29,-5.46,62.37
-0.71,-0.45,-0.39,-94.57,-2.17,53.2
-0.7,-0.49,-0.38,-96.39,-2.24,43.12
-0.64,-0.51,-0.39,-94.36,0.56,33.04
-0.6,-0.52,-0.38,-92.33,4.55,22.75
-0.59,-0.56,-0.36,-90.65,8.68,7.98
-0.57,-0.61,-0.32,-84.84,12.46,-2.17
-0.56,-0.64,-0.26,-77.91,12.18,-12.6
-0.53,-0.65,-0.19,-69.65,10.99,-20.72
-0.49,-0.61,0,-65.45,12.25,-26.39
-0.51,-0.56,-0.07,-62.02,14.56,-30.24
-0.57,-0.49,-0.05,-55.16,18.06,-36.47
-0.64,-0.41,-0.04,-52.64,19.81,-42.56
-0.76,-0.33,-0.03,-55.86,19.25,-48.86
-0.89,-0.21,-0.03,-60.06,16.87,-54.04
-1,-0.13,-0.03,-67.69,14.21,-57.26
-1.08,-0.04,-0.03,-66.22,14.14,-55.3
-1.15,0.04,-0.05,-58.45,17.57,-52.43
-1.19,0.14,-0.06,-48.09,22.4,-50.75
-1.27,0.22,-0.06,-33.39,20.02,-48.93
-1.32,0.31,-0.08,-22.26,10.08,-47.04
-1.28,0.36,-0.08,-16.73,4.9,-41.37
-1.2,0.37,-0.11,-14.42,7.21,-32.48
-1.16,0.37,-0.06,-14.84,2.52,-25.48
-1.08,0.32,-0.1,-14.42,4.06,-18.83
-1.05,0.21,-0.08,-12.88,5.46,-13.79
-1.05,0.16,-0.12,-12.53,5.95,-7.14
-1.1,0.12,-0.17,-15.61,7.42,-2.87
-1.17,0.06,-0.26,-19.81,11.97,4.97
-1.37,-0.02,-0.36,-16.24,21.84,14.77
-1.61,-0.07,-0.38,-10.36,25.76,22.12
-1.78,-0.08,-0.31,-8.26,12.39,22.82
-1.59,-0.11,-0.16,-1.4,-11.9,22.4
-1.06,-0.13,-0.16,9.8,-25.97,18.76
-0.76,-0.2,-0.16,-17.43,-28.91,9.8
-0.48,-0.29,-0.25,-21.49,-24.92,-0.35
-0.38,-0.46,-0.36,-37.66,-14.35,-16.38
-0.34,-0.55,-0.46,-58.24,0.56,-36.26
-0.31,-0.51,-0.51,-78.82,21.21,-56.91
-0.36,-0.46,-0.66,-87.85,39.06,-65.52
-0.62,-0.35,-0.71,-85.47,34.79,-65.73
-0.85,-0.21,-0.72,-68.67,21.07,-60.48
-1.08,-0.14,-0.65,-47.25,11.27,-51.1
-1.22,-0.09,-0.36,-27.79,5.67,-44.52
-1.35,0.06,-0.25,-12.32,0.7,-34.09
-1.31,0.21,-0.17,-0.91,7.21,-25.06
-1.19,0.26,-0.27,8.19,14.84,-23.8
-0.89,0.17,-0.42,13.02,12.67,-22.54
-0.68,0.04,-0.64,31.85,15.68,-15.4
-0.61,-0.04,-0.76,27.79,12.25,-8.26
-0.66,-0.17,-0.69,10.5,11.34,-8.12
-0.76,-0.3,-0.48,-10.01,16.87,-17.5
-0.88,-0.38,-0.28,-23.31,23.87,-27.93
-1.02,-0.35,-0.15,-31.22,25.13,-39.2
-1.02,-0.27,-0.1,-31.92,20.86,-45.08
-1.04,-0.22,-0.17,-22.61,11.13,-48.09
-0.98,-0.15,-0.23,-23.94,4.55,-51.17
-0.98,-0.08,-0.26,-31.15,2.87,-52.99
-0.98,-0.02,-0.26,-39.62,2.52,-53.2
-0.98,0.01,-0.24,-45.29,1.33,-51.94
-0.94,0.03,-0.23,-46.41,-0.42,-48.51
-0.89,0.05,-0.23,-44.31,-0.98,-44.24
-0.85,0.06,-0.21,-40.81,-0.56,-39.41
-0.84,0.05,-0.19,-35.84,0.07,-34.09
-0.82,0.04,-0.16,-30.66,-0.14,-28
-0.81,0.03,-0.1,-25.97,-1.19,-24.43
-0.81,0.03,-0.02,-22.89,-2.8,-21.7
-0.82,0.06,0.04,-20.16,-4.83,-18.48
-0.87,0.08,0.09,-19.67,-8.05,-13.86
-0.94,0.08,0.11,-17.71,-12.6,-8.33
-1,0.07,0.12,-14.49,-17.22,-2.17
-0.99,0.06,0.07,-16.31,-22.82,2.66
-0.88,0.02,0.02,-17.43,-25.06,4.06
-0.72,-0.01,-0.05,-16.1,-28.84,3.71
-0.59,-0.01,-0.17,-15.05,-34.23,3.36
-0.47,0.02,-0.34,-22.19,-45.36,3.36
-0.36,0.02,-0.38,-31.29,-50.33,2.59
-0.33,0.01,-0.25,-34.86,-40.53,4.27
-0.43,-0.05,-0.08,-30.59,-24.92,14.63
-0.55,-0.13,-0.04,-23.73,-11.41,22.12
-0.76,-0.18,-0.14,-13.16,-2.87,26.32
-0.8,-0.25,-0.38,-10.5,-14.07,23.45
-0.75,-0.35,-0.53,-11.55,-24.01,15.4
-0.71,-0.35,-0.58,-7.42,-22.19,7.56
-0.66,-0.26,-0.48,-7.84,-11.41,2.03
-0.74,-0.06,-0.32,-12.32,-2.1,0.98
-0.88,0.06,-0.18,-12.6,3.99,5.67
-1.06,0.18,-0.04,-7.7,5.74,13.3
-1.21,0.35,-0.06,-3.64,-6.3,21.07
-1.36,0.51,-0.18,-8.96,-25.9,29.54
-1.58,0.68,-0.27,-23.59,-39.69,40.25
-1.92,0.75,-0.39,-40.53,-57.12,56.21
-2.18,0.77,-0.43,-64.12,-78.26,63.77
-2.25,0.55,-0.43,-81.55,-102.41,71.61
-2.16,0.18,-0.65,-65.52,-120.96,84.07
-1.93,-0.2,-0.84,-35.56,-121.8,99.4
-1.76,-0.4,-0.99,-30.24,-112.42,114.52
-1.81,-0.49,-0.89,-29.89,-103.81,133.42
-1.66,-0.83,-0.72,-28.49,-86.59,145.67
-1.53,-0.96,-0.59,-8.54,-50.05,146.93
-1.29,-0.94,-0.36,16.66,-30.66,141.89
-1.07,-0.56,-0.22,14.21,-30.66,122.43
-0.8,-0.35,-0.22,5.88,-27.44,99.05
-0.6,-0.25,-0.29,3.57,-21.21,77
-0.5,-0.2,-0.29,2.87,-18.62,39.62
-0.47,-0.22,-0.25,-0.21,-16.8,37.24
-0.5,-0.26,-0.2,-1.89,-14.84,24.99
-0.58,-0.26,-0.16,-0.63,-12.32,18.13
-0.62,-0.24,-0.15,-1.19,-6.86,13.79
-0.63,-0.25,-0.17,-0.42,-0.77,11.27
-0.62,-0.26,-0.2,3.22,4.76,7.7
-0.59,-0.29,-0.23,6.23,7.63,1.54
-0.54,-0.36,-0.21,10.5,12.11,-1.75
-0.52,-0.38,-0.18,12.88,15.68,-6.93
-0.47,-0.41,-0.14,22.26,21.84,-12.46
-0.42,-0.42,-0.09,32.83,29.47,-16.45
-0.43,-0.41,-0.04,43.89,38.01,-21.14
-0.42,-0.39,-0.02,50.61,44.03,-28
-0.4,-0.37,-0.02,57.33,50.75,-34.86
-0.42,-0.3,-0.03,63.07,57.54,-43.61
-0.42,-0.18,-0.06,67.97,61.46,-49.14
-0.47,-0.07,-0.03,63.42,52.71,-59.01
-0.53,0.01,-0.01,49.35,38.99,-66.71
-0.57,0.12,0,45.01,28.07,-70.63
-0.66,0.21,-0.07,34.86,25.41,-71.96
-0.74,0.27,-0.25,24.78,25.06,-73.15
-0.79,0.3,-0.21,19.88,23.66,-71.89
-0.94,0.32,-0.31,16.52,20.72,-66.78
-1.14,0.37,-0.33,13.09,15.75,-56.91
-1.32,0.44,-0.36,4.41,17.78,-49.07
-1.33,0.47,-0.3,-18.13,27.58,-46.27
-1.35,0.45,-0.21,-24.85,36.26,-46.69
-1.29,0.45,-0.05,-12.88,26.95,-53.9
-1.21,0.54,0.13,-2.38,-1.4,-62.93
-1.18,0.53,0.19,5.32,-26.32,-65.87
-1.1,0.49,0.25,6.72,-32.27,-64.12
-1.13,0.43,0.24,-7,-29.33,-61.53
-1.15,0.3,0.22,-34.51,-15.26,-56.21
-1.12,0.19,0.23,-48.02,7.98,-46.55
-1.17,0.08,0.38,-40.95,32.97,-34.72
-1.37,0.07,0.42,-27.16,44.8,-16.38
-1.54,-0.02,0.21,-3.85,51.87,10.71
-1.74,-0.21,-0.15,16.1,49.14,26.6
-1.67,-0.38,-0.54,33.32,33.46,43.47
-1.18,-0.34,-0.89,33.74,11.9,48.3
-0.75,-0.5,-1.01,34.16,0.63,35.77
-0.53,-0.58,-0.57,51.52,-1.19,31.43
-0.61,-0.54,-0.37,57.89,16.66,29.4
-0.91,-0.3,-0.5,46.55,24.78,27.16
-1.37,-0.15,-0.59,23.45,20.09,17.01
-1.8,0.06,-0.58,-3.92,11.34,10.15
-2.32,0.24,-0.59,-21.7,-0.35,13.65
-2.47,0.77,-0.41,-4.9,-2.59,13.37
-2.04,1.07,-0.18,-3.71,-0.98,5.95
-1.4,0.61,-0.41,-19.81,-33.95,-5.04
-0.86,0.14,-0.72,-6.79,-48.44,-0.77
-0.5,-0.31,-1.02,12.11,-51.17,-2.1
-0.36,-0.8,-1.14,28.49,-32.76,-25.06
-0.44,-1.11,-0.99,6.02,0.28,-58.31
-0.53,-1.13,-0.54,-39.69,44.24,-72.59
-0.8,-1.06,-0.21,-44.31,57.4,-61.39
-1.03,-0.76,-0.25,-9.17,44.52,-51.87
-1.01,-0.4,-0.29,29.26,34.51,-45.78
-0.92,-0.04,-0.27,34.93,27.72,-38.99
-0.87,0.14,-0.23,15.12,22.26,-38.15
-0.9,0.25,-0.14,-1.4,19.67,-37.87
-0.94,0.32,-0.04,-10.57,18.69,-34.16
-1,0.39,0.05,-15.54,16.66,-29.12
-1.06,0.41,0.15,-15.82,12.74,-23.31
-1.1,0.4,0.17,-12.04,1.12,-18.55
-1.02,0.32,0.1,-8.26,-18.06,-20.37
-0.86,0.23,0.01,-11.83,-28.7,-22.12
-0.72,0.16,-0.04,-18.76,-25.97,-21.28
-0.71,0.13,0,-21.91,-23.59,-18.41
-0.74,0.14,0.05,-22.96,-19.74,-12.25
-0.78,0.16,0.09,-18.76,-15.47,-4.9
-0.82,0.2,0.08,-16.52,-19.95,0.98
-0.81,0.19,-0.01,-18.62,-30.17,3.78
-0.78,0.19,-0.11,-21.98,-36.12,3.85
-0.73,0.14,-0.22,-19.67,-43.19,3.08
-0.67,0.1,-0.27,-15.82,-44.31,2.24
-0.66,0.06,-0.28,-14.56,-38.57,-0.56
-0.7,0,-0.27,-15.33,-31.36,-3.92
-0.79,-0.06,-0.24,-17.01,-23.03,-8.05
-0.81,-0.09,-0.2,-17.29,-14.35,-10.43
-0.8,-0.08,-0.25,-17.99,-8.82,-6.93
-0.74,-0.05,-0.34,-16.87,-13.37,-1.26
-0.7,-0.03,-0.41,-13.37,-21.14,3.15
-0.7,0.02,-0.36,-6.65,-21.56,7.14
-0.75,0.1,-0.35,-6.02,-24.01,8.19
-0.81,0.11,-0.35,-11.62,-29.68,4.48
-0.9,0.13,-0.31,-18.83,-31.5,-1.19
-0.99,0.15,-0.23,-28,-28.07,-5.25
-1.08,0.23,-0.22,-38.36,-26.04,-6.86
-1.2,0.35,-0.26,-51.24,-26.67,-2.52
-1.42,0.48,-0.35,-61.32,-33.18,13.23
-1.69,0.55,-0.41,-65.73,-44.38,31.01
